"GU_ID"	"GU_Name"	"GU_Type"	"AreaKm"	"RelatedGWB"	"dom_section_n"	"dom_well_n"	"avgmax_dom"	"avgmaxsd_dom"	"avgmin_dom"	"avgminsd_dom"	"maxdomestic"	"mindomestic"	"pub_section_n"	"pub_well_n"	"avgmax_pub"	"avgmaxsd_pub"	"maxpublic"	"percent_max"	"comparison"	"public_shallow"	"use_public_as_dom"
"3-30"	"BITTER WATER VALLEY"	"Groundwater Basin"	130.408746909	"3-30"	9	11	279.666666666667	149.732261052854	247.444444444444	99.5742324990646	728.863449825229	-51.2782530527494	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-31"	"HERNANDEZ VALLEY"	"Groundwater Basin"	11.5922164209	"3-31"	5	8	104	71.2741187248218	68	54.0370243444252	317.822356174466	-94.1110730332755	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-32"	"PEACH TREE VALLEY"	"Groundwater Basin"	39.618915825	"3-32"	4	4	66.5	7.50555349946513	66.5	7.50555349946513	89.0166604983954	43.9833395016046	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-33"	"SAN CARPOFORO VALLEY"	"Groundwater Basin"	4.26533698193	"3-33"	3	9	380	269.072480941474	103.333333333333	55.075705472861	1187.21744282442	-61.8937830852498	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-34"	"ARROYO DE LA CRUZ VALLEY"	"Groundwater Basin"	4.15954619287	"3-34"	2	2	105	7.07106781186548	105	7.07106781186548	555	-345	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-35"	"SAN SIMEON VALLEY"	"Groundwater Basin"	2.26563754639	"3-35"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-36"	"SANTA ROSA VALLEY"	"Groundwater Basin"	14.2647897505	"3-36"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-37"	"VILLA VALLEY"	"Groundwater Basin"	5.49519639649	"3-37"	1	1	95	NA	95	NA	545	-355	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-38"	"CAYUCOS VALLEY"	"Groundwater Basin"	1.35897708154	"3-38"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-39"	"OLD VALLEY"	"Groundwater Basin"	4.77127342481	"3-39"	1	1	220	NA	220	NA	670	-230	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-4.1"	"180/400 FOOT AQUIFER; EAST SIDE AQUIFER; SEASIDE AREA; LANGLEY AREA; CORRAL DE TIERRA AREA"	"Groundwater Basin"	831.243119137	"3-4.01; 3-4.02; 3-4.08; 3-4.09; 3-4.10"	249	1954	516.397590361446	262.776564282483	261.586345381526	193.548135147955	1304.72728320889	-319.05806006234	69	119	642.478260869565	256.25737342021	1411.2503811302	7.84418070295315	"same"	"deeper"	"yes"
"3-4.2"	"FOREBAY AQUIFER; UPPER VALLEY AQUIFER"	"Groundwater Basin"	778.020010408	"3-4.04; 3-4.05"	131	243	312.618320610687	203.311941380548	231.442748091603	164.63690399951	922.55414475233	-262.467963906926	18	35	436.333333333333	343.085137778811	1465.58874666977	45.4775636640461	"different"	"deeper"	"no"
"3-4.06"	"PASO ROBLES AREA"	"Groundwater Basin"	2415.72916384	"3-4.06"	308	1583	468.964285714286	209.943971175737	327.720779220779	198.816252448907	1098.7961992415	-268.72797812594	17	27	369.294117647059	243.705704874209	1100.41123226969	0.146874097008796	"same"	"deeper"	"yes"
"3-40"	"TORO VALLEY"	"Groundwater Basin"	2.91992235449	"3-40"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-41"	"MORRO VALLEY"	"Groundwater Basin"	2.61325109766	"3-41"	2	8	79	4.24264068711928	67.5	10.6066017177982	529	-382.5	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-42"	"CHORRO VALLEY"	"Groundwater Basin"	6.26001410595	"3-42"	3	3	248.333333333333	236.871976673758	248.333333333333	236.871976673758	958.949263354607	-462.282596687941	1	1	57	NA	507	61.6596050971626	"different"	"shallower"	"yes"
"3-43"	"RINCONADA VALLEY"	"Groundwater Basin"	10.4321116907	"3-43"	1	1	230	NA	230	NA	680	-220	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-44"	"POZO VALLEY"	"Groundwater Basin"	27.7152203773	"3-44"	4	5	433	218.195630875903	315	244.062833439806	1087.58689262771	-417.188500319419	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-45"	"HUASNA VALLEY"	"Groundwater Basin"	19.032308957	"3-45"	11	39	220.727272727273	114.094777189047	134.636363636364	107.183275493216	563.011604294412	-186.913462843283	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-46"	"RAFAEL VALLEY"	"Groundwater Basin"	12.1129353303	"3-46"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-47"	"BIG SPRING AREA"	"Groundwater Basin"	29.6397326344	"3-47"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-49"	"MONTECITO"	"Groundwater Basin"	25.3973971249	"3-49"	25	433	659.2	261.37520922995	185.96	89.6467511960138	1443.32562768985	-82.9802535880414	11	19	479	252.821676285875	1237.46502885763	15.3582002630034	"different"	"shallower"	"yes"
"3-5"	"CHOLAME VALLEY"	"Groundwater Basin"	161.164215879	"3-5"	14	25	224.571428571429	97.0580431301999	181.214285714286	86.5067170103691	515.745557962028	-78.3058653168217	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-50"	"FELTON AREA"	"Groundwater Basin"	4.6785140127	"3-50"	7	89	569	232.591200750731	131.142857142857	117.686629899674	1266.77360225219	-221.917032556165	2	6	595	275.771644662754	1045	19.1864464613779	"different"	"shallower"	"yes"
"3-51"	"MAJORS CREEK"	"Groundwater Basin"	1.47226506934	"3-51"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-52"	"NEEDLE ROCK POINT"	"Groundwater Basin"	1.94079962207	"3-52"	3	5	353.333333333333	80.8290376865476	300	34.6410161513775	595.820446392976	196.076951545867	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"3-53"	"FOOTHILL"	"Groundwater Basin"	12.6220945442	"3-53"	14	127	657.928571428571	251.060355687237	241.357142857143	100.218689446059	1411.10963849028	-59.2989254810356	8	21	561.375	228.962216159286	1248.26164847786	12.2471044799528	"different"	"shallower"	"yes"
"3-6"	"LOCKWOOD VALLEY"	"Groundwater Basin"	242.572835043	"3-6"	63	276	389.555555555556	147.711660904023	245.746031746032	124.2965974483	832.690538267625	-127.143760598869	4	5	526.25	105.938268187972	844.064804563916	1.3566995739621	"same"	"deeper"	"yes"
"3-7"	"CARMEL VALLEY"	"Groundwater Basin"	20.8587095615	"3-7"	31	297	651.774193548387	287.602006214308	146.161290322581	162.961364904731	1514.58021219131	-342.722804391612	9	23	133.888888888889	53.2105357153178	293.520496034842	135.065454108958	"different"	"shallower"	"yes"
"3-8"	"LOS OSOS VALLEY"	"Groundwater Basin"	28.2983871416	"3-8"	6	43	194	74.7930478052606	102.333333333333	52.4467984405785	418.379143415782	-55.0070619884021	2	2	316	253.144227664784	766	58.7009419266993	"different"	"deeper"	"no"
"3-9"	"SAN LUIS OBISPO VALLEY"	"Groundwater Basin"	51.478665759	"3-9"	17	77	265.705882352941	181.094162214676	138.647058823529	100.245287405737	808.988368996968	-162.088803393682	8	24	201.875	111.032089956012	534.971269868037	40.7775786124564	"different"	"shallower"	"yes"
"4-1"	"UPPER OJAI VALLEY"	"Groundwater Basin"	15.4040494761	"4-1"	17	125	403.823529411765	166.084780795125	187.823529411765	114.498490871123	902.07787179714	-155.671943201605	2	3	584	118.79393923934	1034	13.6277708789064	"different"	"deeper"	"no"
"4-10"	"CONEJO"	"Groundwater Basin"	76.0592343779	"4-10"	25	121	487.08	308.491345097395	236.28	189.851152221945	1412.55403529218	-333.273456665834	2	2	291.5	125.157900270019	741.5	62.3061468558898	"different"	"shallower"	"yes"
"4-11"	"COASTAL PLAIN OF LOS ANGELES"	"Groundwater Basin"	1274.18927556	"4-11"	162	543	581.950617283951	338.595561205311	387.006172839506	293.497299064119	1597.73730089988	-493.48572435285	173	383	886.387283236994	437.016809931752	2197.43771303225	31.6033073537246	"different"	"deeper"	"no"
"4-12"	"SAN FERNANDO VALLEY"	"Groundwater Basin"	586.134855396	"4-12"	36	91	380.166666666667	170.376641591505	274.166666666667	119.976545326874	891.29659144118	-85.762969313955	37	148	532.378378378378	232.739046925874	1230.595519156	31.9807897885371	"different"	"deeper"	"no"
"4-13"	"SAN GABRIEL VALLEY"	"Groundwater Basin"	512.725343175	"4-13"	80	153	409.5375	309.615561695958	312.475	262.005264948549	1338.38418508788	-473.540794845648	95	221	758.505263157895	338.8592525771	1775.08302088919	28.0522521620249	"different"	"deeper"	"no"
"4-15"	"TIERRA REJADA"	"Groundwater Basin"	18.6024900591	"4-15"	7	16	497.857142857143	177.197092311949	426.857142857143	181.982076563809	1029.44841979299	-119.089086834285	1	1	636	NA	1086	5.34653359334026	"same"	"deeper"	"yes"
"4-16"	"HIDDEN VALLEY"	"Groundwater Basin"	8.94631956885	"4-16"	9	118	687	179.439404813993	251.444444444444	189.458512022495	1225.31821444198	-316.93109162304	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"4-17"	"LOCKWOOD VALLEY"	"Groundwater Basin"	88.1798720024	"4-17"	16	159	402.3125	114.860331852791	149.125	103.544434905986	746.893495558374	-161.508304717958	2	4	455	14.142135623731	905	19.1424574122659	"different"	"deeper"	"no"
"4-18"	"HUNGRY VALLEY"	"Groundwater Basin"	21.4856202334	"4-18"	4	5	245.5	85.7340850148489	238	74.0630362146552	502.702255044547	15.8108913560343	1	1	550	NA	1000	66.1871296573933	"different"	"deeper"	"no"
"4-19"	"THOUSAND OAKS AREA"	"Groundwater Basin"	12.5806613584	"4-19"	5	15	201.2	65.2931849429939	145.8	60.9196191714952	397.079554828982	-36.9588575144855	1	1	380	NA	830	70.5611047739043	"different"	"deeper"	"no"
"4-2"	"OJAI VALLEY"	"Groundwater Basin"	27.6633994966	"4-2"	18	59	514.222222222222	189.493925265213	290.666666666667	206.502528114421	1082.70399801786	-328.840917676595	4	7	608.25	92.0665520153764	884.449656046129	20.1564673468343	"different"	"shallower"	"yes"
"4-20"	"RUSSELL VALLEY"	"Groundwater Basin"	12.4571883906	"4-20"	7	24	267.714285714286	83.6873432997573	149.285714285714	92.7410629759265	518.776315613557	-128.937474642065	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"4-22"	"MALIBU VALLEY"	"Groundwater Basin"	2.48207934033	"4-22"	3	7	534	326.271359454059	392	426.525497479342	1512.81407836218	-887.576492438025	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"4-23"	"RAYMOND"	"Groundwater Basin"	106.028957025	"4-23"	6	6	441.833333333333	172.733802906862	441.833333333333	172.733802906862	960.034742053919	-76.3680753872529	16	29	725.9375	266.623947099031	1525.80934129709	45.5197172688713	"different"	"deeper"	"no"
"4-3"	"VENTURA RIVER VALLEY"	"Groundwater Basin"	51.4578405359	"4-3"	31	79	336.741935483871	247.477267338765	203.129032258065	194.547807652427	1079.17373750016	-380.514390699215	8	17	305.625	245.557637982264	1042.29791394679	3.4764380215236	"same"	"shallower"	"yes"
"4-4"	"SANTA CLARA RIVER VALLEY"	"Groundwater Basin"	775.383636317	"4-4"	237	728	454.848101265823	376.95352482747	302.983122362869	321.094921894571	1585.70867574823	-660.301643320844	69	150	740.115942028986	549.573806428857	2388.83736131556	40.4136058849446	"different"	"deeper"	"no"
"4-5"	"ACTON VALLEY"	"Groundwater Basin"	33.4611236777	"4-5"	31	461	643.870967741935	187.455904492316	180.451612903226	71.8418813365748	1206.23868121888	-35.0740311064986	4	6	324	186.826122370508	884.478367111524	30.7799005479301	"different"	"shallower"	"yes"
"4-6"	"PLEASANT VALLEY"	"Groundwater Basin"	87.4128638384	"4-6"	28	56	637.928571428571	347.951244836211	478.142857142857	366.827410652952	1681.7823059372	-622.339374815998	8	15	936.75	368.350667551607	2041.80200265482	19.3372657569152	"different"	"deeper"	"no"
"4-7"	"ARROYO SANTA ROSA VALLEY"	"Groundwater Basin"	15.1230040952	"4-7"	5	7	613.8	320.659008917573	362.6	270.321660249415	1575.77702675272	-448.364980748244	1	3	400	NA	850	59.8387253855961	"different"	"shallower"	"yes"
"4-8"	"LAS POSAS VALLEY"	"Groundwater Basin"	170.948967746	"4-8"	37	76	756.027027027027	437.234458238908	641.351351351351	466.978896514382	2067.73040174375	-759.585338191794	9	28	1117.22222222222	381.289843091111	2261.09175149556	8.93367031062299	"same"	"deeper"	"yes"
"4-9"	"SIMI VALLEY"	"Groundwater Basin"	49.1911185957	"4-9"	25	77	324.68	188.315276420511	241.96	172.648119982041	889.625829261532	-275.984359946124	5	8	339.2	148.064850656731	783.394551970192	12.6993404842001	"different"	"shallower"	"yes"
"5-1"	"GOOSE LAKE"	"Groundwater Basin"	220.088433301	"5-1"	37	104	245.054054054054	118.049411958144	150.540540540541	82.6547688328436	599.202289928487	-97.4237659579902	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"5-10"	"AMERICAN VALLEY"	"Groundwater Basin"	27.5150713154	"5-10"	25	710	292.24	128.263166965423	71.48	47.539562471693	677.029500896269	-71.138687415079	9	30	283.111111111111	199.42256921199	881.378818747082	26.2253884652745	"different"	"deeper"	"no"
"5-11"	"MOHAWK VALLEY"	"Groundwater Basin"	76.8219659082	"5-11"	30	584	391.5	218.431516925115	118.833333333333	74.0214709453922	1046.79455077535	-103.231079502843	4	11	295.25	96.7311566490687	585.443469947206	56.5298779921706	"different"	"shallower"	"yes"
"5-12"	"SIERRA VALLEY"	"Groundwater Basin"	514.71856786	"5-12"	114	880	290.289473684211	186.423189890432	146.745614035088	117.490862864732	849.559043355507	-205.726974559108	12	28	451	234.027970356304	1153.08391106891	30.3124295863953	"different"	"deeper"	"no"
"5-13"	"UPPER LAKE VALLEY"	"Groundwater Basin"	29.4037444512	"5-13"	25	368	219.16	95.9794596081196	46.56	27.837444806112	507.098378824359	-36.9523344183361	4	8	215	68.9202437604511	421.760731281353	18.374723704501	"different"	"shallower"	"yes"
"5-14"	"SCOTTS VALLEY"	"Groundwater Basin"	29.6480644336	"5-14"	22	591	275.227272727273	95.0357986776721	38.3181818181818	22.7164433073665	560.334668760289	-29.8311481039177	7	9	192.857142857143	105.597393546477	509.649323496574	9.47403804739313	"same"	"shallower"	"yes"
"5-15"	"BIG VALLEY"	"Groundwater Basin"	98.0603967539	"5-15"	56	644	267.232142857143	157.513750172823	57.8214285714286	42.3840051918633	739.773393375612	-69.3305870041614	15	25	173.4	85.1308236942245	428.792471082674	53.2243721558819	"different"	"shallower"	"yes"
"5-16"	"HIGH VALLEY"	"Groundwater Basin"	9.54213566211	"5-16"	9	24	191.777777777778	139.400302885053	100.444444444444	82.0519821684874	609.978686432936	-145.711502061018	1	1	260	NA	710	15.1549891820387	"different"	"deeper"	"no"
"5-17"	"BURNS VALLEY"	"Groundwater Basin"	11.6347193613	"5-17"	14	174	270	123.461610352244	90.3571428571429	60.7879126938105	640.384831056731	-92.0065952242887	2	3	237.5	24.7487373415292	687.5	7.09627338777186	"same"	"deeper"	"yes"
"5-18"	"COYOTE VALLEY"	"Groundwater Basin"	26.4392202031	"5-18"	16	195	255.9375	133.932554543944	84.6875	71.5967585392896	657.735163631834	-130.102775617869	10	19	233.3	134.351156799386	636.35347039816	3.30451758425358	"same"	"shallower"	"yes"
"5-19"	"COLLAYOMI VALLEY"	"Groundwater Basin"	26.3114601025	"5-19"	20	211	266.75	97.2056284920082	66.25	61.4122180540305	558.366885476025	-117.986654162091	2	6	293	94.7523086789974	743	28.3752593653002	"different"	"deeper"	"no"
"5-2"	"ALTURAS AREA"	"Groundwater Basin"	737.114765383	"5-2"	146	664	314.445205479452	176.639981838061	185.739726027397	113.228061271201	844.365150993636	-153.944457786205	8	10	404.375	171.139823786617	917.794471359851	8.33401463008727	"same"	"deeper"	"yes"
"5-20"	"BERRYESSA VALLEY"	"Groundwater Basin"	5.5687478086	"5-20"	2	3	266.5	75.6604255869606	169	62.2253967444162	716.5	-281	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"5-21.50"	"RED BLUFF"	"Groundwater Basin"	1079.33384781	"5-21.50"	356	5488	300.553370786517	126.716407176659	143.542134831461	92.8242374852895	680.702592316492	-134.930577624408	30	41	303.566666666667	161.718717773055	788.722819985831	14.7023764207385	"different"	"deeper"	"no"
"5-21.51"	"CORNING"	"Groundwater Basin"	832.115842439	"5-21.51"	276	2922	223.054347826087	111.480388569349	101.851449275362	55.9776874191946	557.495513534135	-66.0816129822214	17	23	336.882352941176	183.153925139806	886.344128360594	45.5519581655088	"different"	"deeper"	"no"
"5-21.52"	"COLUSA"	"Groundwater Basin"	3716.55064659	"5-21.52"	949	5135	250.193888303477	140.770170308499	148.959957850369	114.177948309501	672.504399228973	-193.573887078133	84	125	372.119047619048	227.359510693299	1054.19757969895	44.2106611480181	"different"	"deeper"	"no"
"5-21.53"	"BEND"	"Groundwater Basin"	84.0402704707	"5-21.53"	24	336	281.916666666667	179.813651526691	125.125	85.8979741118598	821.35762124674	-132.568922335579	3	3	303.333333333333	266.259898094575	1102.11302761706	29.1925854482012	"different"	"deeper"	"no"
"5-21.54"	"ANTELOPE"	"Groundwater Basin"	75.7125421426	"5-21.54"	42	1190	202.738095238095	104.387659191139	76.8333333333333	41.5086923994896	515.901072811512	-47.6927438651355	13	17	302.769230769231	191.310024936033	876.69930557733	51.8164777727896	"different"	"deeper"	"no"
"5-21.55"	"DYE CREEK"	"Groundwater Basin"	112.209632665	"5-21.55"	40	815	163.35	49.6002222906516	83.175	45.3306301041694	312.150666871955	-52.8168903125081	5	7	160	39.3700393700591	278.110118110177	11.5340709150475	"different"	"shallower"	"yes"
"5-21.56"	"LOS MOLINOS"	"Groundwater Basin"	134.231251845	"5-21.56"	37	545	173.567567567568	64.7171368943946	90.4594594594595	52.0809170610688	367.718978250751	-65.7832917237468	7	12	230.285714285714	149.019813319923	677.345154245484	59.2549617515168	"different"	"deeper"	"no"
"5-21.57"	"VINA"	"Groundwater Basin"	504.451691652	"5-21.57"	192	2906	226.463541666667	130.484231957295	103.34375	68.9145199519624	617.916237538552	-103.399809855887	42	89	511.785714285714	230.657018706879	1203.75677040635	64.3189562904825	"different"	"deeper"	"no"
"5-21.58"	"WEST BUTTE"	"Groundwater Basin"	734.843051313	"5-21.58"	230	2170	216.969565217391	140.459333606528	110.286956521739	87.2703239143275	638.347566036977	-151.524015221243	29	58	514.965517241379	242.6232356613	1242.83522422528	64.266764645878	"different"	"deeper"	"no"
"5-21.59"	"EAST BUTTE"	"Groundwater Basin"	1074.23075867	"5-21.59"	299	2403	197.33779264214	123.112690274076	103.849498327759	86.9266107846105	566.675863464369	-156.930334026072	29	41	300.034482758621	166.383481915084	799.184928503874	34.0457924272726	"different"	"deeper"	"no"
"5-21.60"	"NORTH YUBA"	"Groundwater Basin"	417.615214579	"5-21.60"	184	1617	244.510869565217	179.179001658412	96.2554347826087	58.9336477208879	782.047874540454	-80.5455083800549	29	38	202.379310344828	103.854091945349	513.941586180876	41.3747636821605	"different"	"shallower"	"yes"
"5-21.61"	"SOUTH YUBA"	"Groundwater Basin"	423.006785393	"5-21.61"	164	1094	247.024390243902	153.156560149423	117.463414634146	85.0465329318536	706.494070692171	-137.676184161415	32	58	345.875	184.194103439647	898.457310318942	23.9213775442636	"different"	"deeper"	"no"
"5-21.62"	"SUTTER"	"Groundwater Basin"	531.629639687	"5-21.62"	182	3095	186.851648351648	103.464595981318	79.4010989010989	44.4971735262412	497.245436295602	-54.0904216776246	42	68	247.952380952381	159.981241641386	727.89610587654	37.6529015858855	"different"	"deeper"	"no"
"5-21.63"	"WEST SUTTER"	"Groundwater Basin"	416.869159286	"5-21.63"	133	484	199.225563909774	94.8067105844238	131.18045112782	73.0906281131635	483.645695663046	-88.0914332116708	10	17	312.4	203.667594105908	923.402782317724	62.5077377981697	"different"	"deeper"	"no"
"5-21.64"	"NORTH AMERICAN"	"Groundwater Basin"	1377.0793464	"5-21.64"	420	3134	249.52619047619	152.572098156284	142.416666666667	96.2633381432687	707.242484945044	-146.373347763139	159	414	483.51572327044	195.93627404182	1071.3245453959	40.941055832016	"different"	"deeper"	"no"
"5-21.65"	"SOUTH AMERICAN"	"Groundwater Basin"	1002.87609438	"5-21.65"	341	3267	266.278592375367	138.547152025884	156.475073313783	91.2841561879743	681.920048453018	-117.37739525014	134	280	477.492537313433	316.783119904883	1427.84189702808	70.7114705687771	"different"	"deeper"	"no"
"5-21.66"	"SOLANO"	"Groundwater Basin"	1720.09069424	"5-21.66"	533	3817	265.896810506567	161.793108656101	151.076923076923	105.589909717377	751.276136474871	-165.692806075207	71	120	567.30985915493	502.4204725	2074.57127665493	93.6565176188637	"different"	"deeper"	"no"
"5-21.67"	"YOLO"	"Groundwater Basin"	913.945027592	"5-21.67"	357	2843	312.549019607843	223.921813653012	143.93837535014	144.109417740905	984.314460566878	-288.389877872576	89	207	605.808988764045	463.783645591653	1997.159925539	67.9425903970289	"different"	"deeper"	"no"
"5-21.68"	"CAPAY VALLEY"	"Groundwater Basin"	101.116930421	"5-21.68"	38	264	250.421052631579	109.348347799268	100.315789473684	88.5508268348956	578.466096029382	-165.336691031003	5	8	328.6	206.789264711687	948.96779413506	48.5129602651137	"different"	"deeper"	"no"
"5-22.01"	"EASTERN SAN JOAQUIN"	"Groundwater Basin"	2861.76836052	"5-22.01"	990	10877	330.912121212121	168.994789811291	169.523232323232	102.149293811285	837.896490645994	-136.924649110622	218	414	412.261467889908	176.145416679487	940.69771792837	11.5598293064022	"different"	"deeper"	"no"
"5-22.02"	"MODESTO"	"Groundwater Basin"	997.530741074	"5-22.02"	377	4161	300.403183023873	158.884816403137	139.36074270557	87.9779490474508	777.057632233283	-124.573104436782	114	218	322.508771929825	126.887326899427	703.170752628105	9.98317291586003	"same"	"shallower"	"yes"
"5-22.03"	"TURLOCK"	"Groundwater Basin"	1404.61694544	"5-22.03"	529	5374	295.026465028355	118.17475206468	130.716446124764	91.9547140984181	649.550721222394	-145.147696170491	102	187	318.705882352941	125.426842567062	694.986410054126	6.75856215121329	"same"	"deeper"	"yes"
"5-22.04"	"MERCED"	"Groundwater Basin"	1987.24249117	"5-22.04"	488	4432	352.18237704918	185.616442133318	189.922131147541	141.466207870168	909.031703449133	-234.476492462962	51	102	545.647058823529	731.965595462776	2741.54384521186	100.395793339211	"different"	"deeper"	"no"
"5-22.05"	"CHOWCHILLA"	"Groundwater Basin"	644.404490191	"5-22.05"	202	817	411.747524752475	159.603459540592	272.940594059406	120.232926656476	890.55790337425	-87.7581859100235	14	23	618.428571428571	164.863446658003	1113.01891140258	22.2063867367229	"different"	"deeper"	"no"
"5-22.06"	"MADERA"	"Groundwater Basin"	1590.80088475	"5-22.06"	535	5939	384.979439252336	189.057611524478	221.865420560748	118.50070173373	952.15227382577	-133.636684640443	92	158	529.54347826087	246.357303861263	1268.61538984466	28.5003353746467	"different"	"deeper"	"no"
